pl_name,pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim
HD 82886 b,0,13.300,,,0,1.190,,,0,740.54390,104.88390,-104.88390,0,2.33000,0.33000,-0.33000,0
HD 82943 b,0,13.500,,,0,1.200,,,0,534.25000,8.89900,-8.89900,0,1.68100,0.02800,-0.02800,0
HD 82943 c,0,13.400,,,0,1.200,,,0,622.60300,14.93700,-14.93700,0,1.95900,0.04700,-0.04700,0
HD 8326 b,0,9.580,,,0,0.855,,,0,66.60000,19.60000,-19.60000,0,0.20955,0.06167,-0.06167,0
HD 83443 b,0,14.100,,,0,1.250,,,0,127.76702,2.54263,-2.54263,0,0.40200,0.00800,-0.00800,0
HD 83443 c,0,13.600,,,0,1.210,,,0,476.74261,158.91420,-63.56568,0,1.50000,0.50000,-0.20000,0
HD 8535 b,0,14.000,,,0,1.250,,,0,216.12440,22.24810,-12.71320,0,0.68000,0.07000,-0.04000,0
HD 85390 b,0,6.160,,,0,0.550,,,0,31.46517,3.17830,-3.17830,0,0.09900,0.01000,-0.01000,0
HD 8574 b,0,13.400,,,0,1.190,,,0,645.19490,44.49620,-44.49620,0,2.03000,0.14000,-0.14000,0
HD 86065 b,0,12.500,,,0,1.120,,,0,2877.30057,854.95841,-815.86552,0,9.05300,2.69000,-2.56700,0
HD 86081 b,0,13.600,,,0,1.210,,,0,470.38840,73.10090,-73.10090,0,1.48000,0.23000,-0.23000,0
HD 86226 b,0,14.300,,,0,1.280,,,0,143.02350,12.71320,-15.89150,0,0.45000,0.04000,-0.05000,0
HD 86226 c,0,2.160,0.080,-0.080,0,0.193,0.007,-0.007,0,7.25000,1.19000,-1.12000,0,0.02281,0.00374,-0.00352,0
HD 86264 b,0,12.500,,,0,1.110,,,0,3117.26102,3741.79384,-608.95923,0,9.80800,11.77300,-1.91600,0
HD 8673 b,0,12.300,,,0,1.100,,,0,4210.59074,536.49435,-450.04502,0,13.24800,1.68800,-1.41600,0
HD 86950 b,0,13.000,,,0,1.160,,,0,1144.18800,222.48100,-222.48100,0,3.60000,0.70000,-0.70000,0
HD 87646 b,0,12.400,,,0,1.100,,,0,3941.09200,222.48100,-222.48100,0,12.40000,0.70000,-0.70000,0
HD 87883 b,0,12.800,,,0,1.140,,,0,1719.13385,149.06152,-201.82104,0,5.40900,0.46900,-0.63500,0
HD 88072 b,0,12.600,,,0,1.120,,,0,2511.79790,485.32398,-319.73538,0,7.90300,1.52700,-1.00600,0
HD 88133 b,0,13.800,,,0,1.230,,,0,324.18660,193.87630,-88.99240,0,1.02000,0.61000,-0.28000,0
HD 88986 b,0,2.490,0.180,-0.180,0,0.222,0.016,-0.016,0,17.20000,4.00000,-3.80000,0,0.05412,0.01259,-0.01196,0
HD 89307 b,0,13.400,,,0,1.190,,,0,642.01338,85.81367,-47.67426,0,2.02000,0.27000,-0.15000,0
HD 89345 b,0,7.398,0.314,-0.336,0,0.660,0.028,-0.030,0,34.96130,5.40311,-5.72094,0,0.11000,0.01700,-0.01800,0
HD 89744 b,0,12.600,,,0,1.120,,,0,2653.88050,57.20940,-57.20940,0,8.35000,0.18000,-0.18000,0
HD 89839 b,0,12.900,,,0,1.150,,,0,1592.32032,251.08444,-241.54959,0,5.01000,0.79000,-0.76000,0
HD 90156 b,0,4.430,,,0,0.395,,,0,17.98000,1.46000,-1.46000,0,0.05700,0.00500,-0.00500,0
HD 9174 b,0,13.700,,,0,1.230,,,0,352.79130,44.49620,-44.49620,0,1.11000,0.14000,-0.14000,0
HD 92788 b,0,13.000,,,0,1.160,,,0,1195.04080,50.85280,-47.67450,0,3.76000,0.16000,-0.15000,0
HD 92788 c,0,13.000,,,0,1.160,,,0,1166.43610,95.34900,-79.45750,0,3.67000,0.30000,-0.25000,0
HD 93083 b,0,13.400,,,0,1.200,,,0,117.59000,,,0,0.37000,,,0
HD 93351 b,0,1.690,,,0,0.151,,,0,3.49611,0.63566,-0.95349,0,0.01100,0.00200,-0.00300,0
HD 93351 c,0,12.300,,,0,1.100,,,0,4154.01728,633.43202,-432.56446,0,13.07000,1.99300,-1.36100,0
HD 93385 b,0,1.880,,,0,0.168,,,0,4.20000,0.50000,-0.50000,0,0.01321,0.00157,-0.00157,0
HD 93385 c,0,2.560,,,0,0.229,,,0,7.10000,0.60000,-0.60000,0,0.02234,0.00189,-0.00189,0
HD 93385 d,0,2.890,,,0,0.258,,,0,8.70000,0.90000,-0.90000,0,0.02737,0.00283,-0.00283,0
HD 93963 A b,0,1.470,0.073,-0.066,0,0.131,0.007,-0.006,0,2.80000,2.30000,-2.30000,0,0.00881,0.00724,-0.00724,0
HD 93963 A c,0,3.120,0.135,-0.104,0,0.278,0.012,-0.009,0,18.40000,3.20000,-3.10000,0,0.05789,0.01007,-0.00975,0
HD 9446 b,0,14.000,,,0,1.250,,,0,222.47200,19.06900,-19.06900,0,0.70000,0.06000,-0.06000,0
HD 9446 c,0,13.400,,,0,1.200,,,0,578.42600,54.02880,-54.02880,0,1.82000,0.17000,-0.17000,0
HD 94771 b,0,14.200,,,0,1.270,,,0,169.00000,9.00000,-9.00000,0,0.53000,0.03000,-0.03000,0
HD 94834 b,0,13.700,,,0,1.220,,,0,400.46580,54.03110,-54.03110,0,1.26000,0.17000,-0.17000,0
HD 95086 b,0,12.900,,,0,1.150,,,0,1589.00000,636.00000,-636.00000,0,5.00000,2.00000,-2.00000,0
HD 95089 b,0,13.700,,,0,1.220,,,0,400.46580,27.01555,-27.01555,0,1.26000,0.08500,-0.08500,0
HD 95089 c,0,13.100,,,0,1.170,,,0,1096.51350,44.49620,-44.49620,0,3.45000,0.14000,-0.14000,0
HD 95127 b,0,12.400,,,0,1.110,,,0,3378.53290,2561.70980,-2561.70980,0,10.63000,8.06000,-8.06000,0
HD 95338 b,0,3.890,0.190,-0.200,0,0.347,0.017,-0.018,0,42.44000,2.22000,-2.08000,0,0.13353,0.00698,-0.00654,0
HD 95544 b,0,12.800,,,0,1.140,,,0,1913.64484,513.61071,-81.99973,0,6.02100,1.61600,-0.25800,0
HD 95735 c,0,3.760,,,0,0.335,,,0,13.60000,2.40000,-2.30000,0,0.04279,0.00755,-0.00724,0
HD 95872 b,0,13.000,,,0,1.160,,,0,1188.68420,295.58190,-295.58190,0,3.74000,0.93000,-0.93000,0
HD 96063 b,0,13.700,,,0,1.220,,,0,403.64410,85.81410,-85.81410,0,1.27000,0.27000,-0.27000,0
HD 96127 b,0,12.100,,,0,1.080,,,0,6661.71680,4128.61170,-4128.61170,0,20.96000,12.99000,-12.99000,0
HD 96167 b,0,14.000,,,0,1.250,,,0,227.88411,12.71320,-12.71320,0,0.71700,0.04000,-0.04000,0
HD 96700 b,0,2.930,,,0,0.261,,,0,8.90000,0.40000,-0.40000,0,0.02800,0.00126,-0.00126,0
HD 96700 c,0,1.690,,,0,0.151,,,0,3.50000,0.40000,-0.40000,0,0.01101,0.00126,-0.00126,0
HD 96700 d,0,3.610,,,0,0.322,,,0,12.70000,1.00000,-1.00000,0,0.03996,0.00315,-0.00315,0
HD 96992 b,0,13.700,,,0,1.220,,,0,362.32620,98.52730,-98.52730,0,1.14000,0.31000,-0.31000,0
HD 97037 b,0,12.100,,,0,1.080,,,0,6707.76853,622.94368,-657.90480,0,21.10500,1.96000,-2.07000,0
HD 97048 b,0,13.300,,,0,1.180,,,0,794.57500,158.91500,-158.91500,0,2.50000,0.50000,-0.50000,0
HD 97658 b,0,2.120,0.060,-0.060,0,0.189,0.005,-0.005,0,8.30000,1.10000,-1.10000,0,0.02611,0.00346,-0.00346,0
HD 98219 b,0,13.400,,,0,1.200,,,0,624.21812,31.46517,-31.46517,0,1.96400,0.09900,-0.09900,0
HD 98649 b,0,12.600,,,0,1.120,,,0,2665.30902,625.16848,-452.90548,0,8.38600,1.96700,-1.42500,0
HD 98736 b,0,13.300,,,0,1.190,,,0,740.54390,247.90740,-247.90740,0,2.33000,0.78000,-0.78000,0
HD 99109 b,0,14.300,,,0,1.280,,,0,139.84520,25.42640,-25.42640,0,0.44000,0.08000,-0.08000,0
HD 99283 b,0,13.800,,,0,1.230,,,0,308.29355,19.06970,-79.45710,0,0.97000,0.06000,-0.25000,0
HD 99492 b,0,5.440,,,0,0.486,,,0,25.50000,0.60000,-0.60000,0,0.08023,0.00189,-0.00189,0
HD 99492 c,0,4.420,,,0,0.394,,,0,17.90000,1.30000,-1.30000,0,0.05632,0.00409,-0.00409,0
HD 99706 b,0,13.700,,,0,1.220,,,0,390.93090,60.38770,-60.38770,0,1.23000,0.19000,-0.19000,0
HD 99706 c,0,12.800,,,0,1.140,,,0,1808.45270,454.49690,-305.11680,0,5.69000,1.43000,-0.96000,0
HIP 105854 b,0,12.600,,,0,1.120,,,0,2606.10000,63.60000,-63.60000,0,8.20000,0.20000,-0.20000,0
HIP 107772 b,0,3.640,,,0,0.325,,,0,12.90000,3.00000,-3.00000,0,0.04059,0.00944,-0.00944,0
HIP 107773 b,0,13.400,,,0,1.190,,,0,629.30340,66.74430,-66.74430,0,1.98000,0.21000,-0.21000,0
HIP 109384 b,0,13.500,,,0,1.210,,,0,495.81480,25.42640,-25.42640,0,1.56000,0.08000,-0.08000,0
HIP 109600 b,0,13.200,,,0,1.180,,,0,851.78440,38.13960,-38.13960,0,2.68000,0.12000,-0.12000,0
HIP 113103 b,0,1.829,0.096,-0.067,0,0.163,0.009,-0.006,0,4.00000,,,0,0.01260,,,0
HIP 113103 c,0,2.400,0.100,-0.080,0,0.214,0.009,-0.007,0,6.35000,,,0,0.02000,,,0
HIP 114933 b,0,13.400,,,0,1.200,,,0,616.58711,63.56568,-63.56568,0,1.94000,0.20000,-0.20000,0
HIP 116454 b,0,2.469,0.100,-0.091,0,0.220,0.009,-0.008,0,9.70000,1.20000,-1.20000,0,0.03052,0.00378,-0.00378,0
HIP 12961 b,0,13.200,,,0,1.180,,,0,114.41880,22.24810,-22.24810,0,0.36000,0.07000,-0.07000,0
HIP 14810 b,0,13.000,,,0,1.160,,,0,1239.53700,155.73670,-155.73670,0,3.90000,0.49000,-0.49000,0
HIP 14810 c,0,13.600,,,0,1.220,,,0,416.35730,57.20940,-57.20940,0,1.31000,0.18000,-0.18000,0
HIP 14810 d,0,14.100,,,0,1.260,,,0,187.51970,31.78300,-31.78300,0,0.59000,0.10000,-0.10000,0
HIP 19976 b,0,4.940,,,0,0.441,,,0,21.61233,2.86046,-5.08525,0,0.06800,0.00900,-0.01600,0
HIP 21152 b,0,12.000,,,0,1.070,,,0,7627.88177,1906.97044,-1271.31363,0,24.00000,6.00000,-4.00000,0
HIP 29442 c,0,1.551,0.045,-0.045,0,0.138,0.004,-0.004,0,4.50000,0.32000,-0.32000,0,0.01416,0.00101,-0.00101,0
HIP 29442 d,0,1.538,0.049,-0.049,0,0.137,0.004,-0.004,0,5.14000,0.41000,-0.41000,0,0.01617,0.00129,-0.00129,0
HIP 34222 b,0,13.900,,,0,1.240,,,0,263.79758,,,0,0.83000,,,0
HIP 35173 b,0,3.610,,,0,0.322,,,0,12.70000,2.70000,-2.70000,0,0.03996,0.00850,-0.00850,0
HIP 35965 b,0,12.600,,,0,1.120,,,0,2589.98369,1374.29003,-970.96578,0,8.14900,4.32400,-3.05500,0
HIP 38594 b,0,2.770,,,0,0.247,,,0,8.10000,1.70000,-1.70000,0,0.02549,0.00535,-0.00535,0
HIP 38594 c,0,7.940,,,0,0.708,,,0,48.40000,7.40000,-7.40000,0,0.15228,0.02328,-0.02328,0
HIP 39017 b,0,12.000,,,0,1.070,,,0,7500.75041,2892.23850,-2351.93021,0,23.60000,9.10000,-7.40000,0
HIP 41378 b,0,2.443,0.138,-0.138,0,0.218,0.012,-0.012,0,6.54000,,,0,0.02060,,,0
HIP 41378 c,0,2.560,0.400,-0.400,0,0.228,0.036,-0.036,0,7.08000,,,0,0.02230,,,0
HIP 41378 d,0,3.960,0.590,-0.590,0,0.353,0.053,-0.053,0,14.90000,,,0,0.04670,,,0
HIP 41378 e,0,5.510,0.770,-0.770,0,0.492,0.069,-0.069,0,26.00000,,,0,0.08190,,,0
HIP 41378 f,0,10.200,1.400,-1.400,0,0.910,0.125,-0.125,0,74.00000,,,0,0.23300,,,0
HIP 4845 b,0,3.890,,,0,0.347,,,0,14.40000,3.00000,-3.00000,0,0.04531,0.00944,-0.00944,0
HIP 48714 b,0,5.110,,,0,0.456,,,0,22.90000,2.80000,-2.80000,0,0.07205,0.00881,-0.00881,0
HIP 5158 b,0,13.600,,,0,1.210,,,0,451.00000,,,0,1.42000,,,0
HIP 5158 c,0,12.200,,,0,1.090,,,0,4780.16320,3353.10650,-3353.10650,0,15.04000,10.55000,-10.55000,0
HIP 54373 b,0,2.870,,,0,0.256,,,0,8.62000,1.84000,-1.84000,0,0.02712,0.00579,-0.00579,0
HIP 54373 c,0,3.570,,,0,0.318,,,0,12.44000,2.11000,-2.11000,0,0.03914,0.00664,-0.00664,0
HIP 54597 b,0,13.300,,,0,1.180,,,0,762.78818,127.13136,-63.56568,0,2.40000,0.40000,-0.20000,0
HIP 55507 b,0,12.600,,,0,1.120,,,0,2585.53409,792.02839,-546.34703,0,8.13500,2.49200,-1.71900,0
HIP 56640 b,0,12.700,,,0,1.130,,,0,2151.69832,590.84301,-385.52586,0,6.77000,1.85900,-1.21300,0
HIP 57274 b,0,2.400,,,0,0.214,,,0,6.35660,3.17830,-3.17830,0,0.02000,0.01000,-0.01000,0
HIP 57274 c,0,14.200,,,0,1.270,,,0,130.00000,3.00000,-3.00000,0,0.40902,0.00944,-0.00944,0
HIP 57274 d,0,14.200,,,0,1.270,,,0,167.40000,8.00000,-8.00000,0,0.52670,0.03000,-0.03000,0
HIP 5763 b,0,14.200,,,0,1.270,,,0,162.09249,,,0,0.51000,,,0
HIP 63242 b,0,12.500,,,0,1.120,,,0,2917.56000,,,0,9.18000,,,0
HIP 65 A b,0,22.754,6.837,-5.492,0,2.030,0.610,-0.490,0,1021.18779,24.79074,-24.79074,0,3.21300,0.07800,-0.07800,0
HIP 65407 b,0,14.300,,,0,1.280,,,0,136.03124,10.17056,-10.17056,0,0.42800,0.03200,-0.03200,0
HIP 65407 c,0,13.900,,,0,1.240,,,0,249.17872,17.16282,-17.16282,0,0.78400,0.05400,-0.05400,0
HIP 65426 b,0,16.814,1.121,-1.121,0,1.500,0.100,-0.100,0,2860.47000,953.49000,-953.49000,0,9.00000,3.00000,-3.00000,0
HIP 65891 b,0,12.800,,,0,1.140,,,0,1871.37366,240.59610,-89.94544,0,5.88800,0.75700,-0.28300,0
HIP 66074 b,0,12.900,,,0,1.150,,,0,1589.14204,635.65681,-635.65681,0,5.00000,2.00000,-2.00000,0
HIP 67522 b,0,9.987,0.235,-0.224,0,0.891,0.021,-0.020,0,71.40000,,,0,0.22500,,,0
HIP 67522 c,0,7.936,0.347,-0.359,0,0.708,0.031,-0.032,0,48.30000,,,0,0.15200,,,0
HIP 67537 b,0,12.300,,,0,1.100,,,0,4309.11754,1608.84740,-757.70292,0,13.55800,5.06200,-2.38400,0
HIP 67851 b,0,13.500,,,0,1.210,,,0,498.35494,22.56582,-22.88365,0,1.56800,0.07100,-0.07200,0
HIP 67851 c,0,12.700,,,0,1.130,,,0,2204.77566,649.95909,-164.63511,0,6.93700,2.04500,-0.51800,0
HIP 70849 b,0,12.900,,,0,1.150,,,0,1430.22783,127.13136,-95.34852,0,4.50000,0.40000,-0.30000,0
HIP 71135 b,0,4.550,,,0,0.406,,,0,18.80000,4.10000,-4.10000,0,0.05915,0.01290,-0.01290,0
HIP 74890 b,0,13.300,,,0,1.180,,,0,762.79200,95.34900,-95.34900,0,2.40000,0.30000,-0.30000,0
HIP 75092 b,0,13.500,,,0,1.200,,,0,568.91285,47.67426,-47.67426,0,1.79000,0.15000,-0.15000,0
HIP 77900 b,0,12.100,,,0,1.080,,,0,6674.39655,317.82841,-317.82841,0,21.00000,1.00000,-1.00000,0
HIP 78530 b,0,12.000,,,0,1.070,,,0,7300.00000,300.00000,-300.00000,0,23.00000,1.00000,-1.00000,0
HIP 79098 AB b,0,12.100,,,0,1.080,,,0,6515.51500,1430.23500,-1430.23500,0,20.50000,4.50000,-4.50000,0
HIP 79431 b,0,13.400,,,0,1.190,,,0,667.41500,,,0,2.10000,,,0
HIP 81208 C b,0,12.300,,,0,1.090,,,0,4703.86042,127.13136,-127.13136,0,14.80000,0.40000,-0.40000,0
HIP 8152 b,0,2.536,0.157,-0.135,0,0.226,0.014,-0.012,0,8.90000,1.70000,-1.70000,0,0.02800,0.00535,-0.00535,0
HIP 8152 c,0,2.524,0.150,-0.141,0,0.225,0.013,-0.013,0,10.70000,2.10000,-2.20000,0,0.03367,0.00661,-0.00692,0
HIP 8541 b,0,12.600,,,0,1.130,,,0,2451.72833,602.28483,-32.73633,0,7.71400,1.89500,-0.10300,0
HIP 86221 b,0,14.000,,,0,1.250,,,0,225.65817,,,0,0.71000,,,0
HIP 90988 b,0,13.400,,,0,1.190,,,0,668.07531,25.10844,-27.01541,0,2.10200,0.07900,-0.08500,0
HIP 91258 b,0,13.700,,,0,1.230,,,0,346.43470,66.74430,-66.74430,0,1.09000,0.21000,-0.21000,0
HIP 94235 b,0,3.000,0.320,-0.280,0,0.268,0.029,-0.025,0,379.00000,,,1,1.19247,,,1
HIP 948 b,0,12.100,,,0,1.080,,,0,6547.26518,3132.51678,-2705.67323,0,20.60000,9.85600,-8.51300,0
HIP 9618 b,0,3.828,0.104,-0.088,0,0.342,0.009,-0.008,0,8.30000,1.70000,-1.70000,1,0.02611,0.00535,-0.00535,1
HIP 9618 c,0,3.429,0.097,-0.086,0,0.306,0.009,-0.008,0,7.00000,,,1,0.02202,,,1
HIP 97166 b,0,2.480,0.073,-0.052,0,0.221,0.006,-0.005,0,19.10000,1.60000,-1.50000,0,0.06010,0.00503,-0.00472,0
HIP 97166 c,0,2.750,,,0,0.245,,,0,8.00000,1.60000,-1.60000,0,0.02517,0.00503,-0.00503,0
HIP 97233 b,0,12.100,,,0,1.080,,,0,6098.17365,1157.84889,-102.97640,0,19.18700,3.64300,-0.32400,0
HIP 99770 b,0,12.200,,,0,1.090,,,0,5117.03735,1716.27340,-1589.14204,0,16.10000,5.40000,-5.00000,0
HN Lib b,0,2.200,,,0,0.196,,,0,5.46000,0.75000,-0.75000,0,0.01718,0.00236,-0.00236,0
HN Peg b,0,11.777,1.527,-0.654,0,1.051,0.136,-0.058,0,6991.57000,2996.39000,-2996.39000,0,21.99870,9.42803,-9.42803,0
HR 2562 b,0,12.442,1.233,-1.233,0,1.110,0.110,-0.110,0,9534.90000,4767.45000,-4767.45000,0,30.00000,15.00000,-15.00000,0
HR 5183 b,0,13.100,,,0,1.170,,,0,1052.01203,50.85255,-38.13941,0,3.31000,0.16000,-0.12000,0
HR 810 b,0,12.700,,,0,1.140,,,0,1970.53612,158.91420,-158.91420,0,6.20000,0.50000,-0.50000,0
HR 858 b,0,2.085,0.068,-0.064,0,0.186,0.006,-0.006,0,5.00000,,,0,0.01570,,,0
HR 858 c,0,1.939,0.069,-0.069,0,0.173,0.006,-0.006,0,4.42000,,,0,0.01390,,,0
HR 858 d,0,2.164,0.086,-0.083,0,0.193,0.008,-0.007,0,5.32000,,,0,0.01680,,,0
HR 8799 b,0,13.000,1.000,-1.000,0,1.200,0.100,-0.100,0,2000.00000,1000.00000,-600.00000,0,7.00000,4.00000,-2.00000,0
HR 8799 c,0,13.000,1.000,0.000,0,1.200,0.100,0.000,0,3000.00000,1000.00000,-1000.00000,0,10.00000,3.00000,-3.00000,0
HR 8799 d,0,13.000,1.000,0.000,0,1.200,0.100,0.000,0,3000.00000,1000.00000,-1000.00000,0,10.00000,3.00000,-3.00000,0
HR 8799 e,0,13.115,1.457,-1.233,0,1.170,0.130,-0.110,0,3178.30000,2224.81000,-1271.32000,0,10.00000,7.00000,-4.00000,0
HS Psc b,0,13.600,,,0,1.210,,,0,464.02947,177.98391,-139.84450,0,1.46000,0.56000,-0.44000,0
IC 4651 9122 b,0,12.700,,,0,1.140,,,0,2002.32900,158.91500,-158.91500,0,6.30000,0.50000,-0.50000,0
ITG 15 b,0,12.100,,,0,1.080,,,0,6674.39655,635.65681,-953.48522,0,21.00000,2.00000,-3.00000,0
K2-10 b,0,3.840,0.350,-0.340,0,0.343,0.031,-0.030,0,27.00000,17.00000,-16.00000,0,0.08495,0.05349,-0.05034,0
K2-100 b,0,3.880,0.160,-0.160,0,0.346,0.014,-0.014,0,21.80000,6.20000,-6.20000,0,0.06859,0.01951,-0.01951,0
K2-101 b,0,2.000,0.140,-0.070,0,0.178,0.012,-0.006,0,4.66000,,,0,0.01470,,,0
K2-102 b,0,1.300,0.100,-0.100,0,0.116,0.009,-0.009,0,2.24000,,,0,0.00705,,,0
K2-104 b,0,1.790,0.100,-0.060,0,0.160,0.009,-0.005,0,3.86000,,,0,0.01210,,,0
K2-105 b,0,3.590,0.110,-0.070,0,0.320,0.010,-0.006,0,30.00000,19.00000,-19.00000,0,0.09439,0.05978,-0.05978,0
K2-107 b,0,15.980,0.550,-0.550,0,1.426,0.049,-0.049,0,266.97720,25.42640,-25.42640,0,0.84000,0.08000,-0.08000,0
K2-108 b,0,5.330,0.210,-0.210,0,0.476,0.019,-0.019,0,59.40000,4.40000,-4.40000,0,0.18689,0.01384,-0.01384,0
K2-11 b,0,7.550,9.330,-9.330,0,0.674,0.832,-0.832,0,44.40000,,,0,0.14000,,,0
K2-110 b,0,2.592,0.098,-0.097,0,0.231,0.009,-0.009,0,15.90000,2.70000,-2.70000,0,0.05003,0.00850,-0.00850,0
K2-111 b,0,1.820,0.110,-0.090,0,0.162,0.010,-0.008,0,5.58000,0.74000,-0.73000,0,0.01756,0.00233,-0.00230,0
K2-111 c,0,3.330,,,0,0.297,,,0,11.08000,1.03000,-1.03000,0,0.03486,0.00324,-0.00324,0
K2-113 b,0,12.140,0.350,-0.350,0,1.083,0.031,-0.031,0,410.00070,41.31790,-44.49620,0,1.29000,0.13000,-0.14000,0
K2-114 b,0,10.592,0.325,-0.314,0,0.945,0.029,-0.028,0,638.83510,38.13941,-38.13941,0,2.01000,0.12000,-0.12000,0
K2-115 b,0,11.803,0.336,-0.314,0,1.053,0.030,-0.028,0,321.00669,69.92225,-73.10053,0,1.01000,0.22000,-0.23000,0
K2-116 b,0,0.690,0.040,-0.040,0,0.062,0.004,-0.004,0,0.25700,,,0,0.00081,,,0
K2-117 b,0,2.030,0.100,-0.100,0,0.181,0.009,-0.009,0,4.78000,,,0,0.01500,,,0
K2-117 c,0,2.060,0.120,-0.120,0,0.184,0.011,-0.011,0,4.90000,,,0,0.01540,,,0
K2-118 b,0,2.540,0.230,-0.200,0,0.227,0.021,-0.018,0,6.99000,,,0,0.02200,,,0
K2-119 b,0,2.530,0.200,-0.200,0,0.226,0.018,-0.018,0,6.94000,,,0,0.02180,,,0
K2-12 b,0,2.440,0.300,-0.140,0,0.218,0.027,-0.012,0,5.20000,,,1,0.01636,,,1
K2-120 b,0,2.010,0.130,-0.120,0,0.179,0.012,-0.011,0,4.70000,,,0,0.01480,,,0
K2-121 b,0,7.520,0.220,-0.180,0,0.671,0.020,-0.016,0,44.10000,,,0,0.13900,,,0
K2-122 b,0,1.160,0.100,-0.050,0,0.103,0.009,-0.004,0,1.65000,,,0,0.00521,,,0
K2-123 b,0,2.760,0.160,-0.160,0,0.246,0.014,-0.014,0,8.05000,,,0,0.02530,,,0
K2-124 b,0,2.900,0.100,-0.100,0,0.259,0.009,-0.009,0,8.75000,,,0,0.02750,,,0
K2-125 b,0,2.180,0.190,-0.180,0,0.194,0.017,-0.016,0,5.39000,,,0,0.01700,,,0
K2-126 b,0,1.970,0.120,-0.120,0,0.176,0.011,-0.011,0,4.54000,,,0,0.01430,,,0
K2-127 b,0,8.370,0.330,-0.330,0,0.747,0.029,-0.029,0,52.90000,,,0,0.16700,,,0
K2-128 b,0,1.420,0.160,-0.130,0,0.127,0.014,-0.012,0,2.60000,,,0,0.00819,,,0
K2-129 b,0,1.040,0.100,-0.090,0,0.093,0.009,-0.008,0,1.12000,,,0,0.00352,,,0
K2-13 b,0,1.890,0.950,-0.950,0,0.169,0.085,-0.085,0,4.23000,,,0,0.01330,,,0
K2-130 b,0,1.250,0.200,-0.140,0,0.112,0.018,-0.012,0,2.10000,,,0,0.00660,,,0
K2-131 b,0,1.690,0.085,-0.058,0,0.151,0.008,-0.005,0,7.90000,1.30000,-1.30000,0,0.02486,0.00409,-0.00409,0
K2-132 b,0,14.572,0.785,-0.785,0,1.300,0.070,-0.070,0,155.73670,19.06980,-19.06980,0,0.49000,0.06000,-0.06000,0
K2-133 b,0,1.340,0.077,-0.076,0,0.120,0.007,-0.007,0,2.36000,,,0,0.00742,,,0
K2-133 c,0,1.603,0.090,-0.088,0,0.143,0.008,-0.008,0,3.20000,,,0,0.01010,,,0
K2-133 d,0,2.003,0.107,-0.107,0,0.179,0.010,-0.010,0,4.67000,,,0,0.01470,,,0
K2-133 e,0,1.730,0.140,-0.130,0,0.154,0.012,-0.012,0,3.64000,,,0,0.01150,,,0
K2-136 b,0,1.014,0.050,-0.049,0,0.090,0.004,-0.004,0,4.30000,,,1,0.01353,,,1
K2-136 c,0,3.000,0.130,-0.130,0,0.268,0.012,-0.012,0,18.10000,1.90000,-1.80000,0,0.05695,0.00598,-0.00566,0
K2-136 d,0,1.565,0.077,-0.076,0,0.140,0.007,-0.007,0,3.00000,,,1,0.00944,,,1
K2-137 b,0,0.640,0.100,-0.100,0,0.057,0.009,-0.009,0,158.91500,,,1,0.50000,,,1
K2-138 b,0,1.510,0.110,-0.084,0,0.135,0.010,-0.007,0,3.10000,1.05000,-1.05000,0,0.00975,0.00330,-0.00330,0
K2-138 c,0,2.299,0.120,-0.087,0,0.205,0.011,-0.008,0,6.31000,1.13000,-1.23000,0,0.01985,0.00356,-0.00387,0
K2-138 d,0,2.390,0.104,-0.084,0,0.213,0.009,-0.007,0,7.92000,1.39000,-1.35000,0,0.02492,0.00437,-0.00425,0
K2-138 e,0,3.390,0.156,-0.110,0,0.302,0.014,-0.010,0,12.97000,1.98000,-1.99000,0,0.04081,0.00623,-0.00626,0
K2-138 f,0,2.904,0.164,-0.111,0,0.259,0.015,-0.010,0,1.63000,2.12000,-1.18000,0,0.00513,0.00667,-0.00371,0
K2-138 g,0,3.013,0.303,-0.251,0,0.269,0.027,-0.022,0,4.32000,5.26000,-3.03000,0,0.01359,0.01655,-0.00953,0
K2-139 b,0,9.110,0.170,-0.170,0,0.813,0.015,-0.015,0,123.00021,26.37989,-23.83725,0,0.38700,0.08300,-0.07500,0
K2-14 b,0,4.810,0.420,-0.420,0,0.429,0.037,-0.037,0,20.70000,,,0,0.06500,,,0
K2-140 b,0,13.563,1.009,-1.009,0,1.210,0.090,-0.090,0,295.58042,12.71314,-12.71314,0,0.93000,0.04000,-0.04000,0
K2-141 b,0,1.510,0.050,-0.050,0,0.135,0.004,-0.004,0,4.97000,0.35000,-0.34000,0,0.01564,0.00110,-0.00107,0
K2-141 c,0,7.000,4.600,-2.800,0,0.624,0.410,-0.250,0,8.00000,,,1,0.02517,,,1
K2-146 b,0,2.050,0.060,-0.060,0,0.183,0.005,-0.005,0,5.77000,0.18000,-0.18000,0,0.01816,0.00024,-0.00024,0
K2-146 c,0,2.190,0.070,-0.070,0,0.195,0.006,-0.006,0,7.49000,0.24000,-0.24000,0,0.02358,0.00031,-0.00031,0
K2-147 b,0,1.473,0.111,-0.099,0,0.131,0.010,-0.009,0,2.77000,,,0,0.00872,,,0
